timepoint,well,indsyn,pptase,590,800,Indconc,Indconcnorm,IndconcNormRange,Bacnorm,ExpID,typeID
3205,D8,synT3,sfp,1.852109964,0.401030002,1.262136672,2.139311539,0.807635911,0.904055561,3,T3
3210,D8,synT3,sfp,1.851720019,0.400820003,1.262055666,2.140294998,0.807584187,0.903582153,3,T3
3215,D8,synT3,sfp,1.849869942,0.400630004,1.260485106,2.138645292,0.806581357,0.903153831,3,T3
3220,D8,synT3,sfp,1.846680021,0.401970009,1.255323843,2.122788075,0.803285799,0.906174649,3,T3
3225,D8,synT3,sfp,1.845160031,0.402710003,1.252715214,2.114484219,0.801620144,0.907842842,3,T3
3230,D8,synT3,sfp,1.840160052,0.402730004,1.24768581,2.105890387,0.79840878,0.907887933,3,T3
3235,D8,synT3,sfp,1.838639989,0.40311001,1.245606704,2.100399311,0.797081233,0.908744593,3,T3
3240,D8,synT3,sfp,1.837380014,0.40301999,1.244479161,2.098966726,0.796361277,0.908541657,3,T3
3245,D8,synT3,sfp,1.837339994,0.403639995,1.243527024,2.09413921,0.795753321,0.909939356,3,T3
3250,D8,synT3,sfp,1.832740048,0.403730009,1.238794655,2.085704629,0.79273162,0.910142277,3,T3
3255,D8,synT3,sfp,1.830869956,0.403549987,1.237189401,2.083931149,0.791706637,0.909736448,3,T3
3260,D8,synT3,sfp,1.826890057,0.405149997,1.230855656,2.065074855,0.787662428,0.913343405,3,T3
3265,D8,synT3,sfp,1.824780016,0.404809994,1.229245808,2.064106126,0.786634511,0.912576925,3,T3
3270,D8,synT3,sfp,1.822169963,0.405189998,1.226076714,2.056853885,0.784610989,0.913433579,3,T3
3275,D8,synT3,sfp,1.821359979,0.406539995,1.223280689,2.045348682,0.782825677,0.916476925,3,T3
3280,D8,synT3,sfp,1.81878004,0.406310005,1.221039098,2.042756337,0.781394381,0.915958451,3,T3
3285,D8,synT3,sfp,1.815289972,0.406820006,1.216798745,2.033110412,0.778686841,0.917108162,3,T3
3290,D8,synT3,sfp,1.812769999,0.407140002,1.213808011,2.02651927,0.776777204,0.917829541,3,T3
3295,D8,synT3,sfp,1.811629954,0.408329999,1.210917308,2.015801256,0.774931439,0.920512192,3,T3
3300,D8,synT3,sfp,1.809289948,0.408919986,1.207709346,2.007560322,0.772883099,0.921842218,3,T3
3305,D8,synT3,sfp,1.807129957,0.408890002,1.205593465,2.004190072,0.771532071,0.921774625,3,T3
3310,D8,synT3,sfp,1.800760002,0.40806001,1.20044455,1.999689572,0.768244397,0.919903545,3,T3
3315,D8,synT3,sfp,1.80175003,0.409070003,1.199948731,1.993928448,0.767927808,0.922180407,3,T3
3320,D8,synT3,sfp,1.799289954,0.409770007,1.196458848,1.984733098,0.765699456,0.923758449,3,T3
3325,D8,synT3,sfp,1.796179985,0.410749998,1.19190717,1.972465317,0.762793129,0.925967677,3,T3
3330,D8,synT3,sfp,1.792949948,0.410150007,1.189559807,1.97146046,0.761294296,0.924615097,3,T3
3335,D8,synT3,sfp,1.791060027,0.41092001,1.1865371,1.962766086,0.759364244,0.92635094,3,T3
3340,D8,synT3,sfp,1.788819953,0.41089001,1.18434116,1.959276608,0.757962097,0.926283311,3,T3
3345,D8,synT3,sfp,1.786899959,0.411540005,1.181464929,1.951431402,0.756125573,0.927748616,3,T3
3350,D8,synT3,sfp,1.784000041,0.412089989,1.177755904,1.942708939,0.753757294,0.928988465,3,T3
3355,D8,synT3,sfp,1.783069974,0.412589991,1.176090262,1.937610498,0.752693753,0.930115636,3,T3
3360,D8,synT3,sfp,1.779540043,0.412060001,1.173340023,1.935565797,0.750937676,0.928920861,3,T3
3365,D8,synT3,sfp,1.776100059,0.413409992,1.167914007,1.920323566,0.747473069,0.931964191,3,T3
3370,D8,synT3,sfp,1.775130027,0.413470008,1.166855682,1.918304943,0.746797309,0.932099489,3,T3
3375,D8,synT3,sfp,1.772020057,0.414610011,1.162068603,1.905182116,0.743740674,0.934669436,3,T3
3380,D8,synT3,sfp,1.770539997,0.414649992,1.160529724,1.902475706,0.742758073,0.934759567,3,T3
3385,D8,synT3,sfp,1.767149978,0.414759994,1.156977877,1.896150077,0.740490156,0.935007548,3,T3
3390,D8,synT3,sfp,1.764660056,0.415540004,1.153340448,1.88664069,0.738167592,0.93676595,3,T3
3395,D8,synT3,sfp,1.762799984,0.416219993,1.150480013,1.878886967,0.736341154,0.938298872,3,T3
3400,D8,synT3,sfp,1.759550028,0.416359995,1.147024094,1.872613111,0.734134489,0.938614483,3,T3
3405,D8,synT3,sfp,1.756139957,0.415749998,1.144511416,1.871252467,0.732530099,0.937239348,3,T3
3410,D8,synT3,sfp,1.7545,0.417189998,1.140753011,1.858669827,0.730130291,0.940485588,3,T3
3415,D8,synT3,sfp,1.751589958,0.417459998,1.13744576,1.85208256,0.728018552,0.941094259,3,T3
3420,D8,synT3,sfp,1.749709985,0.417969993,1.13481551,1.845545141,0.726339091,0.942243957,3,T3
3425,D8,synT3,sfp,1.748389957,0.417579985,1.13406924,1.846054037,0.725862585,0.94136475,3,T3
3430,D8,synT3,sfp,1.74494997,0.419259998,1.128157711,1.829072419,0.722087968,0.94515206,3,T3
3435,D8,synT3,sfp,1.742940029,0.419150016,1.126309569,1.826555195,0.720907897,0.944904122,3,T3
3440,D8,synT3,sfp,1.739829943,0.419460007,1.122743441,1.81942635,0.718630861,0.945602946,3,T3
3445,D8,synT3,sfp,1.737619969,0.418890011,1.121372014,1.819676648,0.717755181,0.944317986,3,T3
3450,D8,synT3,sfp,1.736930023,0.420219994,1.11872547,1.809636412,0.716065315,0.947316212,3,T3
3455,D8,synT3,sfp,1.732780059,0.420790001,1.113736944,1.799126612,0.712880053,0.948601197,3,T3
3460,D8,synT3,sfp,1.730199967,0.421319981,1.110377174,1.791442952,0.710734781,0.949795949,3,T3
3465,D8,synT3,sfp,1.729310057,0.421490025,1.109237105,1.788881617,0.710006826,0.950179284,3,T3
3470,D8,synT3,sfp,1.72618002,0.42159998,1.105945307,1.783107724,0.707904955,0.950427161,3,T3
3475,D8,synT3,sfp,1.723899979,0.423319982,1.101134894,1.768138455,0.704833421,0.954304619,3,T3
3480,D8,synT3,sfp,1.721979988,0.422479995,1.100450646,1.770553006,0.704396516,0.952411009,3,T3
3485,D8,synT3,sfp,1.719520046,0.423099975,1.097078624,1.762541157,0.70224342,0.953808649,3,T3
3490,D8,synT3,sfp,1.716509977,0.423259988,1.093833153,1.756662702,0.700171129,0.954169372,3,T3
3495,D8,synT3,sfp,1.714499968,0.423429998,1.091573033,1.752329163,0.698728003,0.954552632,3,T3
3500,D8,synT3,sfp,1.712580027,0.423990005,1.088829242,1.745615826,0.696976043,0.955815074,3,T3
3505,D8,synT3,sfp,1.709599957,0.424740008,1.084745808,1.735998407,0.694368698,0.957505833,3,T3
3510,D8,synT3,sfp,1.706510052,0.42452001,1.081979551,1.732468711,0.692602395,0.957009884,3,T3
3515,D8,synT3,sfp,1.704380048,0.424570028,1.079775964,1.728736636,0.691195365,0.957122641,3,T3
3520,D8,synT3,sfp,1.702709987,0.425149993,1.077252691,1.722344112,0.68958421,0.958430075,3,T3
3525,D8,synT3,sfp,1.700589944,0.426040023,1.073823284,1.71327442,0.687394474,0.9604365,3,T3
3530,D8,synT3,sfp,1.697670059,0.425740023,1.071344743,1.710524413,0.685811881,0.9597602,3,T3
3535,D8,synT3,sfp,1.696099947,0.426679976,1.068391823,1.70205193,0.683926389,0.961879169,3,T3
3540,D8,synT3,sfp,1.693639941,0.425589989,1.067535346,1.705043145,0.683379514,0.959421973,3,T3
3545,D8,synT3,sfp,1.690529953,0.426280002,1.063410249,1.69570537,0.680745566,0.960977494,3,T3
3550,D8,synT3,sfp,1.690019955,0.427679989,1.060840667,1.686070548,0.679104842,0.964133532,3,T3
3555,D8,synT3,sfp,1.686930001,0.427859996,1.057485898,1.680031464,0.676962762,0.964539326,3,T3
3560,D8,synT3,sfp,1.685250045,0.42863001,1.054673139,1.672552752,0.675166766,0.966275196,3,T3
3565,D8,synT3,sfp,1.681869972,0.428489976,1.051499076,1.668064123,0.673140071,0.965959513,3,T3
0,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
5,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
10,E8,synT3,sfp,9.00E-05,0,9.00E-05,0,0.00054593,0,4,T3
15,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
20,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
25,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
30,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
35,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
40,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
45,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
50,E8,synT3,sfp,1.00E-04,0,1.00E-04,0,0.000552314,0,4,T3
55,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
60,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
65,E8,synT3,sfp,0.000170002,0,0.000170002,0,0.000597013,0,4,T3
70,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
75,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
80,E8,synT3,sfp,0,0.00033,-0.000485477,-1,0.000178478,0.000743929,4,T3
85,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
90,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
95,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
100,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
105,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
110,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
115,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
120,E8,synT3,sfp,0,3.00E-05,-4.41E-05,-1,0.000460282,6.76E-05,4,T3
125,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
130,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
135,E8,synT3,sfp,4.00E-05,0.000320003,-0.000430775,-0.915041182,0.000213406,0.000721394,4,T3
140,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
145,E8,synT3,sfp,0,0.000230002,-0.000338367,-1,0.000272411,0.000518502,4,T3
150,E8,synT3,sfp,0,0.000479999,-0.000706148,-1,3.76E-05,0.001082079,4,T3
155,E8,synT3,sfp,0,5.00E-05,-7.36E-05,-1,0.000441497,0.000112715,4,T3
160,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
165,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
170,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
175,E8,synT3,sfp,0.000130002,0.000179998,-0.000134801,-0.509060606,0.000402391,0.000405775,4,T3
180,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
185,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
190,E8,synT3,sfp,3.00E-05,6.00E-05,-5.83E-05,-0.660159042,0.000451255,0.000135264,4,T3
195,E8,synT3,sfp,0,0.000130001,-0.00019125,-1,0.000366347,0.000293065,4,T3
200,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
205,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
210,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
215,E8,synT3,sfp,0,2.00E-05,-2.94E-05,-1,0.000469679,4.51E-05,4,T3
220,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
225,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
230,E8,synT3,sfp,0.000149996,0.000180003,-0.000114815,-0.433573203,0.000415152,0.000405787,4,T3
235,E8,synT3,sfp,0,0.000100001,-0.000147116,-1,0.000394528,0.000225436,4,T3
240,E8,synT3,sfp,0,0.000270002,-0.000397213,-1,0.000234836,0.000608675,4,T3
245,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
250,E8,synT3,sfp,0,0.000150003,-0.000220677,-1,0.000347558,0.000338157,4,T3
255,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
260,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
265,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
270,E8,synT3,sfp,0,0.000150002,-0.000220674,-1,0.000347559,0.000338154,4,T3
275,E8,synT3,sfp,0,0.000109997,-0.000161821,-1,0.000385138,0.000247969,4,T3
280,E8,synT3,sfp,0,0.000270003,-0.000397214,-1,0.000234836,0.000608677,4,T3
285,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
290,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
295,E8,synT3,sfp,0,1.00E-05,-1.47E-05,-1,0.000479067,2.26E-05,4,T3
300,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
305,E8,synT3,sfp,0,7.00E-05,-0.00010298,-1,0.000422709,0.000157803,4,T3
310,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
315,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
320,E8,synT3,sfp,0,3.00E-05,-4.41E-05,-1,0.000460283,6.76E-05,4,T3
325,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
330,E8,synT3,sfp,0,0.00039,-0.000573746,-1,0.000122116,0.00087919,4,T3
335,E8,synT3,sfp,0,7.00E-05,-0.000102985,-1,0.000422706,0.000157811,4,T3
340,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
345,E8,synT3,sfp,0,4.00E-05,-5.88E-05,-1,0.000450888,9.02E-05,4,T3
350,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
355,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
360,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
365,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
370,E8,synT3,sfp,0,0.000459997,-0.000676722,-1,5.64E-05,0.001036986,4,T3
375,E8,synT3,sfp,0,0.000150003,-0.000220677,-1,0.000347558,0.000338157,4,T3
380,E8,synT3,sfp,0,0.000379997,-0.000559031,-1,0.000131512,0.000856641,4,T3
385,E8,synT3,sfp,0,0.000350003,-0.000514905,-1,0.000159688,0.000789023,4,T3
390,E8,synT3,sfp,6.00E-05,0,6.00E-05,0,0.000526774,0,4,T3
395,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
400,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
405,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
410,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
415,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
420,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
425,E8,synT3,sfp,0,0.000250003,-0.00036779,-1,0.000253623,0.00056359,4,T3
430,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
435,E8,synT3,sfp,0,5.00E-05,-7.36E-05,-1,0.000441495,0.00011272,4,T3
440,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
445,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
450,E8,synT3,sfp,0,0.00015,-0.000220671,-1,0.000347561,0.000338149,4,T3
455,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
460,E8,synT3,sfp,0,9.00E-05,-0.000132404,-1,0.000403921,0.000202892,4,T3
465,E8,synT3,sfp,1.00E-05,0,1.00E-05,0,0.000494846,0,4,T3
470,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
475,E8,synT3,sfp,0,3.00E-05,-4.41E-05,-1,0.000460285,6.76E-05,4,T3
480,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
485,E8,synT3,sfp,0.000109999,0,0.000109999,0,0.0005587,0,4,T3
490,E8,synT3,sfp,0,0.000149997,-0.000220667,-1,0.000347564,0.000338142,4,T3
495,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
500,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
505,E8,synT3,sfp,2.00E-05,0,2.00E-05,0,0.000501233,0,4,T3
510,E8,synT3,sfp,0,9.00E-05,-0.000132406,-1,0.00040392,0.000202895,4,T3
515,E8,synT3,sfp,0,5.00E-05,-7.36E-05,-1,0.000441495,0.00011272,4,T3
520,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
525,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
530,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
535,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
540,E8,synT3,sfp,0.000109996,4.00E-05,5.12E-05,0.869262092,0.000521125,9.02E-05,4,T3
545,E8,synT3,sfp,0,0.000190004,-0.000279523,-1,0.000309983,0.000428332,4,T3
550,E8,synT3,sfp,0,0.000139999,-0.000205959,-1,0.000356955,0.000315605,4,T3
555,E8,synT3,sfp,0,0.000250004,-0.000367792,-1,0.000253622,0.000563593,4,T3
560,E8,synT3,sfp,0.000189996,1.00E-05,0.000175288,11.9175958,0.000600388,2.25E-05,4,T3
565,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
570,E8,synT3,sfp,0,0.000179999,-0.000264804,-1,0.000319382,0.000405777,4,T3
575,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
580,E8,synT3,sfp,0.000189999,1.00E-05,0.000175289,11.91680497,0.000600389,2.25E-05,4,T3
585,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
590,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
595,E8,synT3,sfp,0,0.000439996,-0.000647298,-1,7.52E-05,0.000991899,4,T3
600,E8,synT3,sfp,9.00E-05,0,9.00E-05,0,0.000545929,0,4,T3
605,E8,synT3,sfp,0.000220004,0,0.000220004,0,0.00062894,0,4,T3
610,E8,synT3,sfp,1.00E-04,0,1.00E-04,0,0.000552313,0,4,T3
615,E8,synT3,sfp,5.00E-05,0.000179999,-0.000214805,-0.811186438,0.000351307,0.000405777,4,T3
620,E8,synT3,sfp,0,0,0,0,0.000488464,0,4,T3
625,E8,synT3,sfp,3.00E-05,0,3.00E-05,0,0.000507617,0,4,T3
630,E8,synT3,sfp,4.00E-05,8.00E-05,-7.77E-05,-0.660160543,0.000438853,0.00018035,4,T3
635,E8,synT3,sfp,0.000560001,0.000360003,3.04E-05,0.057370723,0.000507865,0.000811567,4,T3
640,E8,synT3,sfp,7.00E-05,0.000310003,-0.000386063,-0.846518499,0.000241956,0.00069885,4,T3
645,E8,synT3,sfp,9.00E-05,0.000510003,-0.000660289,-0.880048032,6.69E-05,0.001149716,4,T3
650,E8,synT3,sfp,0.00043,0.000179999,0.000165195,0.623835339,0.000593944,0.000405778,4,T3
655,E8,synT3,sfp,0,0.000520001,-0.000764996,-1,0,0.001172255,4,T3
660,E8,synT3,sfp,0,0.000400002,-0.000588461,-1,0.000112721,0.000901739,4,T3
665,E8,synT3,sfp,0.000559998,0,0.000559998,0,0.000846033,0,4,T3
670,E8,synT3,sfp,0.000440001,0.000530004,-0.000339711,-0.435687466,0.000271552,0.001194805,4,T3
675,E8,synT3,sfp,0.000580002,0.000189997,0.000300488,1.075039165,0.000680331,0.000428317,4,T3
680,E8,synT3,sfp,0.00047,0.000299999,2.87E-05,0.064932517,0.000506762,0.000676298,4,T3
685,E8,synT3,sfp,0.000640002,0,0.000640002,0,0.000897116,0,4,T3
690,E8,synT3,sfp,0.000579997,0.000860003,-0.000685191,-0.541572599,5.10E-05,0.001938733,4,T3
695,E8,synT3,sfp,0.000590003,7.00E-05,0.000487022,4.72925267,0.000799436,0.000157804,4,T3
700,E8,synT3,sfp,0.00108,0.000429998,0.000447411,0.707269858,0.000774144,0.000969358,4,T3
705,E8,synT3,sfp,0.00078,0.000410003,0.000176826,0.293159705,0.000601371,0.000924284,4,T3
710,E8,synT3,sfp,0.000939999,0.000710001,-0.000104515,-0.100061296,0.000421729,0.001600579,4,T3
715,E8,synT3,sfp,0.000919999,0.000590002,5.20E-05,0.059933667,0.00052168,0.001330061,4,T3
720,E8,synT3,sfp,0.001230001,0.000779997,8.25E-05,0.071907536,0.00054115,0.001758373,4,T3
725,E8,synT3,sfp,0.000600002,0.000419997,-1.79E-05,-0.028930022,0.00047705,0.000946814,4,T3
730,E8,synT3,sfp,0.001110002,0.000249999,0.000742217,2.018074225,0.000962382,0.000563581,4,T3
735,E8,synT3,sfp,0.000850003,0.000669996,-0.000135659,-0.137632151,0.000401843,0.001510396,4,T3
740,E8,synT3,sfp,0.001260001,0.000909998,-7.87E-05,-0.058815182,0.000438188,0.00205144,4,T3
745,E8,synT3,sfp,0.001889999,0.000489996,0.001169143,1.621882591,0.001234983,0.001104616,4,T3
750,E8,synT3,sfp,0.001149999,0.001139998,-0.000527103,-0.314294134,0.000151899,0.002569936,4,T3
755,E8,synT3,sfp,0.001829997,0.000589997,0.000962026,1.108360867,0.001102734,0.001330051,4,T3
760,E8,synT3,sfp,0.001790001,0.000899998,0.000465974,0.351936372,0.000785996,0.002028896,4,T3
765,E8,synT3,sfp,0.00202,0.000480001,0.001313848,1.860574717,0.001327379,0.001082084,4,T3
770,E8,synT3,sfp,0.002229995,0.000869999,0.0009501,0.742326928,0.00109512,0.001961269,4,T3
775,E8,synT3,sfp,0.001849998,0.000819999,0.00064366,0.533565739,0.000899452,0.001848552,4,T3
780,E8,synT3,sfp,0.002239998,0.001290001,0.000342219,0.180326148,0.000706977,0.002908093,4,T3
785,E8,synT3,sfp,0.002300002,0.000989999,0.00084357,0.579202964,0.001027098,0.002231788,4,T3
790,E8,synT3,sfp,0.002349997,0.001250003,0.000511061,0.277911657,0.000814786,0.002817923,4,T3
795,E8,synT3,sfp,0.002499998,0.00161,0.000131455,0.055500178,0.0005724,0.003629477,4,T3
800,E8,synT3,sfp,0.003239997,0.001139996,0.001562897,0.931904673,0.001486401,0.002569932,4,T3
805,E8,synT3,sfp,0.003280001,0.001639997,0.000867327,0.359488059,0.001042268,0.003697101,4,T3
810,E8,synT3,sfp,0.003270002,0.00138,0.001239822,0.61069539,0.001280112,0.003110981,4,T3
815,E8,synT3,sfp,0.003780001,0.0017,0.001279055,0.511428275,0.001305163,0.003832367,4,T3
820,E8,synT3,sfp,0.00404,0.001949996,0.001171272,0.408289828,0.001236342,0.004395943,4,T3
825,E8,synT3,sfp,0.004070003,0.001570001,0.001760303,0.762135103,0.001612448,0.003539307,4,T3
830,E8,synT3,sfp,0.003969999,0.002079997,0.000910021,0.297394746,0.001069528,0.004689008,4,T3
835,E8,synT3,sfp,0.004400001,0.001789996,0.001766657,0.670879762,0.001616506,0.004035249,4,T3
840,E8,synT3,sfp,0.004709998,0.002359999,0.001238097,0.356604991,0.001279011,0.005320226,4,T3
845,E8,synT3,sfp,0.004970001,0.00205,0.001954155,0.647962163,0.001736226,0.004621384,4,T3
850,E8,synT3,sfp,0.005649997,0.001979997,0.002737135,0.939671685,0.002236173,0.004463574,4,T3
855,E8,synT3,sfp,0.006020004,0.003009999,0.001591859,0.359486601,0.001504894,0.006785543,4,T3
860,E8,synT3,sfp,0.006259999,0.002540003,0.002523286,0.675268785,0.002099627,0.005726016,4,T3
865,E8,synT3,sfp,0.006939998,0.002410001,0.003394537,0.957432037,0.002655936,0.005432946,4,T3
870,E8,synT3,sfp,0.006189999,0.002580003,0.002394441,0.630853459,0.002017357,0.005816188,4,T3
875,E8,synT3,sfp,0.007249998,0.002959999,0.002895409,0.664909897,0.002337234,0.006672827,4,T3
880,E8,synT3,sfp,0.007639999,0.00329,0.002799932,0.578490365,0.00227627,0.007416758,4,T3
885,E8,synT3,sfp,0.007810001,0.0035,0.002660994,0.516797497,0.002187556,0.007890168,4,T3
890,E8,synT3,sfp,0.008229999,0.002819998,0.004081373,0.983789074,0.003094493,0.006357217,4,T3
895,E8,synT3,sfp,0.009190001,0.003199997,0.004482341,0.95213796,0.003350518,0.007213862,4,T3
900,E8,synT3,sfp,0.00975,0.00349,0.004615703,0.898994281,0.003435672,0.007867626,4,T3
905,E8,synT3,sfp,0.009950001,0.003780003,0.004389068,0.789268407,0.003290962,0.008521389,4,T3
910,E8,synT3,sfp,0.010990001,0.004269998,0.004708215,0.74950267,0.003494743,0.009626001,4,T3
915,E8,synT3,sfp,0.011300001,0.003990002,0.005430129,0.925084807,0.003955697,0.008994797,4,T3
920,E8,synT3,sfp,0.012109999,0.004190003,0.005945897,0.964600669,0.004285025,0.009445666,4,T3
925,E8,synT3,sfp,0.012909997,0.004740001,0.005936768,0.851365668,0.004279195,0.010685546,4,T3
930,E8,synT3,sfp,0.013569997,0.004859997,0.006420238,0.897965502,0.004587899,0.010956055,4,T3
935,E8,synT3,sfp,0.014449998,0.005229997,0.006755914,0.878066069,0.004802235,0.01179016,4,T3
940,E8,synT3,sfp,0.015040004,0.005559998,0.006860441,0.838729466,0.004868977,0.012534092,4,T3
945,E8,synT3,sfp,0.016020002,0.005429999,0.008031685,1.005429024,0.005616837,0.012241032,4,T3
950,E8,synT3,sfp,0.017140003,0.005760001,0.008666205,1.02270623,0.006021989,0.012984967,4,T3
955,E8,synT3,sfp,0.017619996,0.00592,0.008910818,1.023152568,0.006178179,0.013345656,4,T3
960,E8,synT3,sfp,0.018849996,0.005809996,0.01030265,1.205362513,0.007066889,0.01309767,4,T3
965,E8,synT3,sfp,0.019759996,0.006089998,0.010800726,1.205536336,0.007384919,0.01372889,4,T3
970,E8,synT3,sfp,0.021010002,0.007040004,0.010653136,1.028606116,0.00729068,0.01587052,4,T3
975,E8,synT3,sfp,0.021899998,0.006910001,0.011734385,1.154321409,0.007981077,0.015577449,4,T3
980,E8,synT3,sfp,0.023189997,0.007589997,0.012024011,1.076842776,0.008166008,0.017110387,4,T3
985,E8,synT3,sfp,0.024529998,0.007069997,0.014129006,1.358428794,0.009510085,0.015938135,4,T3
990,E8,synT3,sfp,0.025540002,0.007880002,0.013947377,1.203124963,0.009394111,0.017764155,4,T3
995,E8,synT3,sfp,0.027049999,0.007649997,0.015795744,1.403535299,0.010574326,0.017245648,4,T3
1000,E8,synT3,sfp,0.028209998,0.007809997,0.01672036,1.455255465,0.01116471,0.017606342,4,T3
1005,E8,synT3,sfp,0.02966,0.008519997,0.017125849,1.366335028,0.011423622,0.019206918,4,T3
1010,E8,synT3,sfp,0.031569999,0.008949997,0.018403256,1.397707413,0.012239269,0.020176283,4,T3
1015,E8,synT3,sfp,0.033370006,0.009389999,0.019555956,1.415656982,0.012975289,0.021168193,4,T3
1020,E8,synT3,sfp,0.034639999,0.009950002,0.020002103,1.366460341,0.013260161,0.022430627,4,T3
1025,E8,synT3,sfp,0.036220001,0.010150002,0.021287876,1.425642779,0.01408115,0.022881494,4,T3
1030,E8,synT3,sfp,0.038290007,0.010559998,0.022754719,1.464711766,0.015017756,0.023805762,4,T3
1035,E8,synT3,sfp,0.040219992,0.010749996,0.024405189,1.543186303,0.016071609,0.024234082,4,T3
1040,E8,synT3,sfp,0.042120004,0.01088,0.026113946,1.631503858,0.017162681,0.024527154,4,T3
1045,E8,synT3,sfp,0.043980007,0.011929999,0.026429248,1.505874917,0.017364007,0.026894203,4,T3
1050,E8,synT3,sfp,0.045919994,0.012279998,0.027854335,1.541838881,0.018273951,0.027683218,4,T3
1055,E8,synT3,sfp,0.047820003,0.0124,0.029577804,1.621394632,0.019374416,0.027953742,4,T3
1060,E8,synT3,sfp,0.050050006,0.013359996,0.030395515,1.546492032,0.019896539,0.030117893,4,T3
1065,E8,synT3,sfp,0.052230001,0.013730001,0.032031178,1.585794249,0.020940939,0.030952009,4,T3
1070,E8,synT3,sfp,0.054689997,0.013810003,0.03437348,1.691898264,0.02243654,0.031132359,4,T3
