timepoint,well,indsyn,pptase,590,800,Indconc,Indconcnorm,IndconcNormRange,Bacnorm,ExpID,typeID
2520,E3,indC native,sfp,0.959770026,0.29107999,0.531549148,1.241296664,0.340620969,0.656191511,4,wt
2525,E3,indC native,sfp,0.958579979,0.291919989,0.52912334,1.232076283,0.339072047,0.658085151,4,wt
2530,E3,indC native,sfp,0.956989968,0.291269992,0.528489569,1.23334674,0.338667374,0.656619839,4,wt
2535,E3,indC native,sfp,0.956199955,0.290870003,0.528287998,1.234571715,0.338538667,0.65571813,4,wt
2540,E3,indC native,sfp,0.954730031,0.290599996,0.527215293,1.233209635,0.337853726,0.655109445,4,wt
2545,E3,indC native,sfp,0.953419951,0.290709986,0.525743402,1.229301451,0.336913897,0.655357399,4,wt
2550,E3,indC native,sfp,0.95252004,0.290769993,0.524755212,1.226737633,0.33628292,0.655492675,4,wt
2555,E3,indC native,sfp,0.950429996,0.290530004,0.523018226,1.223686999,0.335173824,0.65495166,4,wt
2560,E3,indC native,sfp,0.947970059,0.290239985,0.520984949,1.220147815,0.33387554,0.654297861,4,wt
2565,E3,indC native,sfp,0.947920042,0.290149987,0.521067332,1.220719279,0.333928144,0.654094976,4,wt
2570,E3,indC native,sfp,0.946870015,0.290060003,0.520149685,1.218947513,0.333342209,0.653892121,4,wt
2575,E3,indC native,sfp,0.945230053,0.289800011,0.518892209,1.2170916,0.332539289,0.653306012,4,wt
2580,E3,indC native,sfp,0.942420032,0.289969993,0.51583212,1.20920473,0.330585368,0.653689207,4,wt
2585,E3,indC native,sfp,0.941580036,0.288940002,0.51650739,1.215103805,0.331016539,0.651367264,4,wt
2590,E3,indC native,sfp,0.939889944,0.288470003,0.515508734,1.214730349,0.33037888,0.650307729,4,wt
2595,E3,indC native,sfp,0.938510015,0.289379986,0.512790088,1.204524515,0.328642976,0.652359136,4,wt
2600,E3,indC native,sfp,0.936529955,0.289050014,0.511295466,1.202384754,0.327688634,0.651615267,4,wt
2605,E3,indC native,sfp,0.934610051,0.287909991,0.5110527,1.206572615,0.327533623,0.649045276,4,wt
2610,E3,indC native,sfp,0.932820053,0.288129994,0.508939046,1.200664898,0.326184018,0.649541236,4,wt
2615,E3,indC native,sfp,0.931409962,0.288520009,0.506955186,1.194367965,0.324917288,0.65042046,4,wt
2620,E3,indC native,sfp,0.929670054,0.288040011,0.505921424,1.193918728,0.324257213,0.649338385,4,wt
2625,E3,indC native,sfp,0.928590041,0.287570005,0.505532859,1.194951608,0.324009107,0.648278833,4,wt
2630,E3,indC native,sfp,0.926850031,0.288090001,0.50302786,1.186884251,0.322409621,0.649451078,4,wt
2635,E3,indC native,sfp,0.924729975,0.287719994,0.501452137,1.184687912,0.321403494,0.648616959,4,wt
2640,E3,indC native,sfp,0.923729961,0.288139988,0.499834252,1.179144401,0.320370445,0.649563765,4,wt
2645,E3,indC native,sfp,0.920930023,0.286919991,0.498829106,1.181776884,0.319728642,0.646813485,4,wt
2650,E3,indC native,sfp,0.919040015,0.287010009,0.496806669,1.176616376,0.31843728,0.647016415,4,wt
2655,E3,indC native,sfp,0.917770037,0.287320007,0.495080639,1.171263443,0.317335179,0.647715254,4,wt
2660,E3,indC native,sfp,0.916250009,0.287170005,0.493781286,1.168799626,0.316505519,0.647377099,4,wt
2665,E3,indC native,sfp,0.914890017,0.287249987,0.492303628,1.164977485,0.315562008,0.647557406,4,wt
2670,E3,indC native,sfp,0.912670042,0.287119997,0.490274888,1.160701971,0.314266622,0.647264364,4,wt
2675,E3,indC native,sfp,0.912670009,0.288149998,0.488759573,1.152978392,0.313299066,0.649586332,4,wt
2680,E3,indC native,sfp,0.910179968,0.287830015,0.486740275,1.149491373,0.312009709,0.648864982,4,wt
2685,E3,indC native,sfp,0.908210012,0.286849993,0.486212071,1.15216693,0.311672441,0.646655687,4,wt
2690,E3,indC native,sfp,0.906420004,0.287480009,0.483495219,1.143217981,0.309937683,0.648075953,4,wt
2695,E3,indC native,sfp,0.904250018,0.286719996,0.482443323,1.143754538,0.309266028,0.64636263,4,wt
2700,E3,indC native,sfp,0.901979985,0.286030003,0.481188369,1.143531265,0.308464718,0.644807156,4,wt
2705,E3,indC native,sfp,0.899489981,0.28647999,0.478036369,1.134256192,0.30645211,0.645821576,4,wt
2710,E3,indC native,sfp,0.897820012,0.285599987,0.477661012,1.136857742,0.306212438,0.643837755,4,wt
2715,E3,indC native,sfp,0.894869976,0.28575001,0.474490271,1.128718312,0.304187864,0.644175957,4,wt
2720,E3,indC native,sfp,0.893529972,0.285049989,0.474180099,1.130750549,0.303989814,0.642597876,4,wt
2725,E3,indC native,sfp,0.890360019,0.285039997,0.471024846,1.12326577,0.301975129,0.642575351,4,wt
2730,E3,indC native,sfp,0.888440003,0.284749991,0.469531472,1.120844853,0.301021583,0.641921579,4,wt
2735,E3,indC native,sfp,0.886290029,0.284079993,0.468367162,1.120702403,0.30027815,0.64041118,4,wt
2740,E3,indC native,sfp,0.883679971,0.283489995,0.466625075,1.118857685,0.299165797,0.639081129,4,wt
2745,E3,indC native,sfp,0.881140024,0.282470002,0.465585687,1.120396647,0.298502129,0.636781723,4,wt
2750,E3,indC native,sfp,0.878820027,0.282739985,0.462868505,1.112794354,0.29676716,0.637390355,4,wt
2755,E3,indC native,sfp,0.875660025,0.281629998,0.461341455,1.113494514,0.295792112,0.634888074,4,wt
2760,E3,indC native,sfp,0.873740007,0.281699985,0.459318476,1.108336418,0.294500404,0.635045848,4,wt
2765,E3,indC native,sfp,0.871620017,0.281909998,0.456889526,1.101654056,0.292949476,0.635519287,4,wt
2770,E3,indC native,sfp,0.869660026,0.280659995,0.456768471,1.106267408,0.29287218,0.632701364,4,wt
2775,E3,indC native,sfp,0.866599987,0.280559985,0.453855562,1.099604343,0.291012237,0.632475906,4,wt
2780,E3,indC native,sfp,0.863939998,0.279980003,0.452048809,1.097495704,0.289858593,0.631168434,4,wt
2785,E3,indC native,sfp,0.862489987,0.279609988,0.451143145,1.096746344,0.28928031,0.630334296,4,wt
2790,E3,indC native,sfp,0.860050006,0.279170005,0.449350443,1.094109862,0.288135638,0.629342428,4,wt
2795,E3,indC native,sfp,0.857340012,0.278599988,0.447479026,1.091782438,0.286940705,0.628057419,4,wt
2800,E3,indC native,sfp,0.855430024,0.278720003,0.445392478,1.086223647,0.285608407,0.628327974,4,wt
2805,E3,indC native,sfp,0.852579973,0.278569987,0.442763122,1.080392672,0.283929517,0.627989788,4,wt
2810,E3,indC native,sfp,0.85054998,0.277750012,0.441939432,1.081566385,0.283403576,0.626141289,4,wt
2815,E3,indC native,sfp,0.848059991,0.277429987,0.439920247,1.077866718,0.28211429,0.625419846,4,wt
2820,E3,indC native,sfp,0.845889974,0.277120009,0.438206252,1.074868158,0.281019874,0.624721053,4,wt
2825,E3,indC native,sfp,0.843349997,0.277000013,0.435842807,1.069534027,0.279510772,0.624450541,4,wt
2830,E3,indC native,sfp,0.841670029,0.276139997,0.435428047,1.071844038,0.279245941,0.622511778,4,wt
2835,E3,indC native,sfp,0.839089982,0.276309991,0.432597914,1.064222278,0.277438851,0.622895001,4,wt
2840,E3,indC native,sfp,0.837609988,0.275969986,0.431618116,1.063120094,0.276813233,0.622128516,4,wt
2845,E3,indC native,sfp,0.835170016,0.275950004,0.429207541,1.057259148,0.275274037,0.622083471,4,wt
2850,E3,indC native,sfp,0.832709993,0.275169996,0.427895022,1.05701383,0.274435971,0.620325072,4,wt
2855,E3,indC native,sfp,0.83052,0.275150006,0.425734438,1.051753025,0.2730564,0.620280007,4,wt
2860,E3,indC native,sfp,0.828640008,0.274619996,0.424634168,1.05105948,0.272353858,0.619085188,4,wt
2865,E3,indC native,sfp,0.827110001,0.274739985,0.422927639,1.046378266,0.271264209,0.619355684,4,wt
2870,E3,indC native,sfp,0.824279994,0.274029999,0.421142124,1.044660292,0.270124126,0.617755138,4,wt
2875,E3,indC native,sfp,0.822410008,0.273709986,0.419742925,1.042406849,0.269230713,0.617033721,4,wt
2880,E3,indC native,sfp,0.820459975,0.273919992,0.417483941,1.036001913,0.267788311,0.617507146,4,wt
2885,E3,indC native,sfp,0.818159994,0.273420008,0.415919509,1.034007082,0.266789394,0.616380015,4,wt
2890,E3,indC native,sfp,0.816479992,0.272789995,0.415166348,1.034518398,0.266308487,0.614959756,4,wt
2895,E3,indC native,sfp,0.814899973,0.273210011,0.412968424,1.02745959,0.264905074,0.615906612,4,wt
2900,E3,indC native,sfp,0.812289979,0.27292001,0.410785065,1.023113419,0.26351096,0.615252851,4,wt
2905,E3,indC native,sfp,0.810829984,0.273010011,0.409192665,1.018811364,0.262494184,0.615455744,4,wt
2910,E3,indC native,sfp,0.808880011,0.272440004,0.408081256,1.018169967,0.26178453,0.614170757,4,wt
2915,E3,indC native,sfp,0.806140014,0.271760004,0.406341636,1.016366397,0.260673752,0.612637811,4,wt
2920,E3,indC native,sfp,0.804769991,0.272199995,0.404324323,1.009685847,0.259385662,0.613629698,4,wt
2925,E3,indC native,sfp,0.803089976,0.272130011,0.402747264,1.006006236,0.258378682,0.61347193,4,wt
2930,E3,indC native,sfp,0.801309992,0.271869989,0.401349811,1.003474421,0.257486383,0.612885753,4,wt
2935,E3,indC native,sfp,0.799729972,0.27085,0.401270341,1.007053942,0.25743564,0.610586359,4,wt
2940,E3,indC native,sfp,0.798050012,0.271710008,0.398325187,0.996498496,0.255555107,0.612525102,4,wt
2945,E3,indC native,sfp,0.796739972,0.271600004,0.397176977,0.994028432,0.254821955,0.612277118,4,wt
2950,E3,indC native,sfp,0.794590011,0.271169995,0.395659623,0.991801163,0.253853097,0.611307733,4,wt
2955,E3,indC native,sfp,0.793939979,0.270820001,0.395524483,0.992743722,0.253766808,0.61051873,4,wt
2960,E3,indC native,sfp,0.791729997,0.271019991,0.393020287,0.98573041,0.252167834,0.610969574,4,wt
2965,E3,indC native,sfp,0.78962,0.270790012,0.391248621,0.982120309,0.251036594,0.610451125,4,wt
2970,E3,indC native,sfp,0.787469992,0.269949992,0.390334405,0.982874407,0.250452851,0.608557439,4,wt
2975,E3,indC native,sfp,0.786820022,0.270499988,0.388875311,0.977209397,0.249521194,0.609797314,4,wt
2980,E3,indC native,sfp,0.784960003,0.270419998,0.387132969,0.973118809,0.248408678,0.609616989,4,wt
2985,E3,indC native,sfp,0.78322001,0.269969991,0.386055002,0.972026723,0.247720376,0.608602524,4,wt
2990,E3,indC native,sfp,0.781429999,0.270339998,0.383720657,0.964826862,0.246229856,0.609436643,4,wt
2995,E3,indC native,sfp,0.780099999,0.270050014,0.382817265,0.963588983,0.245653024,0.608782922,4,wt
3000,E3,indC native,sfp,0.777610018,0.270310011,0.379944791,0.955438809,0.243818898,0.609369042,4,wt
3005,E3,indC native,sfp,0.777230012,0.269350007,0.380977089,0.961449286,0.244478039,0.607204873,4,wt
3010,E3,indC native,sfp,0.775310001,0.269709989,0.378527492,0.953992386,0.242913928,0.608016393,4,wt
3015,E3,indC native,sfp,0.774979995,0.269320007,0.378771208,0.955988913,0.243069545,0.607137242,4,wt
3020,E3,indC native,sfp,0.773109987,0.269599996,0.376489294,0.94924269,0.241612502,0.607768433,4,wt
3025,E3,indC native,sfp,0.771180029,0.269020007,0.375412584,0.948568636,0.240925004,0.606460942,4,wt
3030,E3,indC native,sfp,0.770370022,0.269650005,0.37367576,0.941974198,0.23981601,0.607881168,4,wt
3035,E3,indC native,sfp,0.769279984,0.269649991,0.372585742,0.939226491,0.239120015,0.607881138,4,wt
3040,E3,indC native,sfp,0.767039994,0.269749995,0.370198631,0.932863017,0.237595802,0.60810658,4,wt
3045,E3,indC native,sfp,0.766409999,0.269220009,0.370348322,0.935077398,0.237691383,0.606911815,4,wt
3050,E3,indC native,sfp,0.765309978,0.269819991,0.368365642,0.92800327,0.236425406,0.608264373,4,wt
3055,E3,indC native,sfp,0.764850014,0.269590008,0.368244017,0.928488269,0.236347746,0.607745914,4,wt
3060,E3,indC native,sfp,0.763100002,0.269749997,0.366258637,0.922934625,0.235080046,0.608106583,4,wt
3065,E3,indC native,sfp,0.761709993,0.269680004,0.364971597,0.919930114,0.234258248,0.607948796,4,wt
3070,E3,indC native,sfp,0.760800005,0.269299997,0.364620655,0.9203424,0.234034165,0.607092134,4,wt
3075,E3,indC native,sfp,0.759789985,0.269059991,0.363963718,0.919503702,0.2336147,0.60655108,4,wt
3080,E3,indC native,sfp,0.757890001,0.269030007,0.362107845,0.914917057,0.232429692,0.606483486,4,wt
3085,E3,indC native,sfp,0.756429975,0.269270007,0.360294744,0.909524616,0.231271995,0.607024527,4,wt
3090,E3,indC native,sfp,0.75512998,0.268470006,0.360171666,0.911923242,0.231193407,0.605221058,4,wt
3095,E3,indC native,sfp,0.753330012,0.268680004,0.358062762,0.905875103,0.229846834,0.605694462,4,wt
3100,E3,indC native,sfp,0.752309993,0.268349994,0.357528235,0.905635145,0.22950553,0.604950509,4,wt
3105,E3,indC native,sfp,0.751310006,0.268220003,0.356719483,0.904024459,0.228989127,0.604657466,4,wt
3110,E3,indC native,sfp,0.749190021,0.267410006,0.355791121,0.904402937,0.228396351,0.602831464,4,wt
3115,E3,indC native,sfp,0.748859998,0.267890001,0.354754956,0.900153306,0.227734742,0.603913532,4,wt
3120,E3,indC native,sfp,0.748300027,0.267869999,0.354224411,0.898874217,0.227395979,0.603868441,4,wt
3125,E3,indC native,sfp,0.746049993,0.26777001,0.352121476,0.893871504,0.226053218,0.603643031,4,wt
3130,E3,indC native,sfp,0.745279997,0.267500013,0.351748684,0.893826418,0.225815184,0.603034369,4,wt
3135,E3,indC native,sfp,0.744439999,0.267529997,0.350864576,0.891479894,0.225250665,0.603101961,4,wt
3140,E3,indC native,sfp,0.74282,0.267019999,0.349994857,0.890968574,0.224695334,0.601952257,4,wt
3145,E3,indC native,sfp,0.741810029,0.267389989,0.348440578,0.885784537,0.223702899,0.602786338,4,wt
3150,E3,indC native,sfp,0.740030028,0.266780014,0.347557939,0.885560906,0.223139319,0.601411249,4,wt
3155,E3,indC native,sfp,0.739459988,0.266860012,0.346870209,0.883543659,0.222700191,0.601591592,4,wt
3160,E3,indC native,sfp,0.738119993,0.266449997,0.346133407,0.883023599,0.22222973,0.600667281,4,wt
3165,E3,indC native,sfp,0.73718997,0.266529993,0.345085697,0.880086552,0.221560749,0.600847619,4,wt
3170,E3,indC native,sfp,0.735860021,0.266090006,0.344403032,0.879797889,0.221124855,0.599855743,4,wt
3175,E3,indC native,sfp,0.73493,0.266179991,0.343340631,0.876787417,0.220446493,0.600058598,4,wt
3180,E3,indC native,sfp,0.73454001,0.266099986,0.343068339,0.876355467,0.220272629,0.599878241,4,wt
3185,E3,indC native,sfp,0.732880015,0.266309989,0.3410994,0.870638787,0.219015427,0.600351658,4,wt
3190,E3,indC native,sfp,0.731290025,0.265199999,0.341142365,0.874392956,0.219042861,0.59784937,4,wt
3195,E3,indC native,sfp,0.729590004,0.265070012,0.339633575,0.870952622,0.218079472,0.597556335,4,wt
3200,E3,indC native,sfp,0.728639982,0.265449987,0.338124555,0.865841736,0.217115936,0.598412924,4,wt
3205,E3,indC native,sfp,0.727710004,0.264530002,0.338548009,0.869941086,0.217386319,0.596338971,4,wt
3210,E3,indC native,sfp,0.726119979,0.265019999,0.336237126,0.862405522,0.215910779,0.59744359,4,wt
3215,E3,indC native,sfp,0.724670028,0.264130003,0.336096489,0.8649495,0.215820979,0.59543724,4,wt
3220,E3,indC native,sfp,0.724779999,0.264469991,0.335706288,0.862834672,0.215571829,0.596203687,4,wt
3225,E3,indC native,sfp,0.722860002,0.264309984,0.334021684,0.859024607,0.21449618,0.595842979,4,wt
3230,E3,indC native,sfp,0.721959988,0.264430003,0.332945105,0.855867269,0.213808765,0.59611354,4,wt
3235,E3,indC native,sfp,0.721239998,0.263809992,0.333137242,0.858373811,0.213931448,0.594715828,4,wt
3240,E3,indC native,sfp,0.720580003,0.263819988,0.332462541,0.856602892,0.213500639,0.594738363,4,wt
3245,E3,indC native,sfp,0.71943998,0.263539993,0.331734431,0.855634984,0.213035729,0.594107161,4,wt
3250,E3,indC native,sfp,0.718340019,0.263630006,0.330502047,0.852165263,0.212248829,0.594310081,4,wt
3255,E3,indC native,sfp,0.71727,0.263449985,0.329696866,0.850670073,0.211734707,0.593904252,4,wt
3260,E3,indC native,sfp,0.715889996,0.263150007,0.328758173,0.849215055,0.211135335,0.593228003,4,wt
3265,E3,indC native,sfp,0.715679973,0.263510001,0.328018545,0.846146979,0.210663069,0.59403955,4,wt
3270,E3,indC native,sfp,0.714269999,0.262889988,0.327520701,0.846855323,0.210345187,0.592641832,4,wt
3275,E3,indC native,sfp,0.713760006,0.262839992,0.32708426,0.845887708,0.210066512,0.592529124,4,wt
3280,E3,indC native,sfp,0.712680017,0.262310012,0.326783949,0.84681855,0.209874758,0.591334372,4,wt
3285,E3,indC native,sfp,0.712390003,0.262620009,0.326037885,0.843887916,0.209398382,0.592033209,4,wt
3290,E3,indC native,sfp,0.710269978,0.261939988,0.324918268,0.843173286,0.208683487,0.590500216,4,wt
3295,E3,indC native,sfp,0.709930006,0.262330002,0.324004529,0.839552062,0.208100049,0.591379436,4,wt
3300,E3,indC native,sfp,0.708989993,0.262019987,0.323520593,0.839289948,0.207791047,0.590680561,4,wt
3305,E3,indC native,sfp,0.707230009,0.261790001,0.322098953,0.836335962,0.206883304,0.590162094,4,wt
3310,E3,indC native,sfp,0.707460017,0.261860009,0.322225969,0.836442081,0.206964407,0.590319915,4,wt
3315,E3,indC native,sfp,0.706150021,0.261670011,0.321195486,0.834372522,0.206306425,0.589891598,4,wt
3320,E3,indC native,sfp,0.704890025,0.260969991,0.320965322,0.83601112,0.206159461,0.588313518,4,wt
3325,E3,indC native,sfp,0.705279981,0.261350002,0.320796226,0.834355736,0.206051491,0.58917019,4,wt
3330,E3,indC native,sfp,0.704250012,0.261450008,0.319619133,0.830976271,0.205299896,0.589395637,4,wt
3335,E3,indC native,sfp,0.703660008,0.261120007,0.319514609,0.831754355,0.205233155,0.588651705,4,wt
3340,E3,indC native,sfp,0.702819987,0.261090007,0.318718722,0.829777852,0.204724968,0.588584075,4,wt
3345,E3,indC native,sfp,0.701199983,0.261440012,0.316583811,0.823116222,0.203361789,0.589373102,4,wt
3350,E3,indC native,sfp,0.700800003,0.260990009,0.31684585,0.825217925,0.203529105,0.588358646,4,wt
3355,E3,indC native,sfp,0.69976998,0.260489994,0.316551421,0.82603364,0.203341107,0.587231445,4,wt
3360,E3,indC native,sfp,0.699039976,0.260459998,0.315865547,0.824338795,0.202903165,0.587163822,4,wt
3365,E3,indC native,sfp,0.698200007,0.260409994,0.315099139,0.822496544,0.2024138,0.587051099,4,wt
3370,E3,indC native,sfp,0.697929972,0.260569998,0.314593716,0.820673003,0.202091078,0.5874118,4,wt
3375,E3,indC native,sfp,0.696720019,0.25991,0.314354716,0.822131907,0.201938472,0.585923945,4,wt
3380,E3,indC native,sfp,0.695439992,0.259550004,0.313604295,0.821306905,0.201459315,0.585112394,4,wt
3385,E3,indC native,sfp,0.695349985,0.259660006,0.313352459,0.820299707,0.201298513,0.585360375,4,wt
3390,E3,indC native,sfp,0.693660016,0.259340012,0.312133248,0.818116249,0.200520026,0.584639001,4,wt
3395,E3,indC native,sfp,0.693300015,0.259520008,0.311508447,0.815912329,0.200121079,0.585044771,4,wt
3400,E3,indC native,sfp,0.692849987,0.259260003,0.311440925,0.816553552,0.200077965,0.584458633,4,wt
3405,E3,indC native,sfp,0.692439997,0.258650006,0.311928327,0.819760212,0.20038918,0.583083498,4,wt
3410,E3,indC native,sfp,0.691499977,0.259190006,0.31019389,0.81350364,0.199281711,0.584300837,4,wt
3415,E3,indC native,sfp,0.691389982,0.258960012,0.310422249,0.814825566,0.199427522,0.583782355,4,wt
3420,E3,indC native,sfp,0.689309976,0.258869997,0.308474668,0.809994931,0.198183957,0.583579429,4,wt
3425,E3,indC native,sfp,0.688690004,0.258179999,0.308869784,0.813199947,0.198436245,0.582023945,4,wt
3430,E3,indC native,sfp,0.688649986,0.257959995,0.309153424,0.814640907,0.198617355,0.581527981,4,wt
3435,E3,indC native,sfp,0.687940022,0.257949999,0.308458164,0.812840347,0.198173419,0.581505447,4,wt
3440,E3,indC native,sfp,0.687030002,0.25825999,0.307092103,0.808269205,0.197301165,0.582204271,4,wt
3445,E3,indC native,sfp,0.685919973,0.256989998,0.307850417,0.814269259,0.197785362,0.579341284,4,wt
3450,E3,indC native,sfp,0.685230027,0.25772,0.306086531,0.807310516,0.196659089,0.580986954,4,wt
3455,E3,indC native,sfp,0.684680005,0.257689997,0.305580649,0.806070081,0.196336075,0.580919316,4,wt
3460,E3,indC native,sfp,0.684500013,0.257120003,0.306239201,0.809598009,0.196756572,0.579634359,4,wt
3465,E3,indC native,sfp,0.683309994,0.256490003,0.305976002,0.810889049,0.196588515,0.57821413,4,wt
3470,E3,indC native,sfp,0.682879987,0.257100012,0.304648584,0.805455553,0.195740935,0.579589293,4,wt
3475,E3,indC native,sfp,0.68229999,0.257219987,0.303892087,0.803080709,0.195257898,0.579859756,4,wt
3480,E3,indC native,sfp,0.681180013,0.256879994,0.303272289,0.802503547,0.194862146,0.579093298,4,wt
3485,E3,indC native,sfp,0.680319978,0.256199995,0.30341263,0.805005876,0.194951756,0.577560355,4,wt
3490,E3,indC native,sfp,0.679909983,0.256160005,0.303061467,0.804199706,0.194727532,0.577470204,4,wt
3495,E3,indC native,sfp,0.678800004,0.256229999,0.301848516,0.800762237,0.193953042,0.577627993,4,wt
3500,E3,indC native,sfp,0.678680004,0.255890005,0.302228697,0.802836093,0.194195794,0.576861533,4,wt
3505,E3,indC native,sfp,0.678300008,0.255940012,0.301775133,0.801474627,0.193906185,0.576974265,4,wt
3510,E3,indC native,sfp,0.677110001,0.255619998,0.301055914,0.800565462,0.193446951,0.576252846,4,wt
3515,E3,indC native,sfp,0.676580024,0.255470012,0.300746588,0.800212429,0.193249441,0.575914729,4,wt
3520,E3,indC native,sfp,0.676509991,0.255150006,0.301147329,0.802283658,0.193505321,0.575193328,4,wt
3525,E3,indC native,sfp,0.675790001,0.255340009,0.300147817,0.799025855,0.192867115,0.575621659,4,wt
3530,E3,indC native,sfp,0.674470024,0.255439986,0.298680759,0.794809186,0.191930373,0.57584704,4,wt
3535,E3,indC native,sfp,0.674499998,0.254780002,0.299681666,0.799538446,0.19256947,0.574359215,4,wt
3540,E3,indC native,sfp,0.673540003,0.254690002,0.298854074,0.797612217,0.192041037,0.574156325,4,wt
3545,E3,indC native,sfp,0.672329973,0.254479985,0.297953009,0.795863631,0.191465691,0.573682877,4,wt
3550,E3,indC native,sfp,0.672219981,0.254680011,0.29754875,0.794159586,0.191207565,0.574133803,4,wt
3555,E3,indC native,sfp,0.672230005,0.254859988,0.297294003,0.792919327,0.191044904,0.57453953,4,wt
3560,E3,indC native,sfp,0.672050001,0.254329995,0.297893694,0.796174458,0.191427818,0.573344749,4,wt
3565,E3,indC native,sfp,0.670169998,0.253890001,0.296660987,0.794253893,0.190640712,0.572352856,4,wt
