time, data
3196, 0.380058
3197, 0.964334
3198, 2.5696
3199, 0.337192
3200, 0.807847
3201, 0.426245
3202, 0.988776
3203, 0.132337
3204, 0.264387
3205, 0.804733
3206, 1.17335
3207, 1.41995
3208, 0.402783
3209, 1.37938
3210, 0.531909
3211, 1.34304
3212, 1.28909
3213, 0.40672
3214, 0.345956
3215, 0.445923
3216, 1.08065
3217, 0.541225
3218, 0.604885
3219, 1.69703
3220, 0.52519
3221, 0.223921
3222, 1.54519
3223, 0.188862
3224, 1.57346
3225, 1.64381
3226, 0.495264
3227, 0.0157559
3228, 0.483186
3229, 1.21087
3230, 0.844313
3231, 2.19168
3232, 0.181837
3233, 0.971418
3234, 1.3531
3235, 0.313007
3236, 0.048484
3237, 0.381368
3238, 0.711945
3239, 0.567591
3240, 0.773015
3241, 0.276264
3242, 0.265585
3243, 0.63454
3244, 1.55884
3245, 0.960036
3246, 1.03043
3247, 0.851197
3248, 1.01257
3249, 1.72519
3250, 0.421071
3251, 0.211702
3252, 1.19772
3253, 1.61048
3254, 1.17435
3255, 0.749141
3256, 0.0345801
3257, 0.517577
3258, 1.24223
3259, 0.557065
3260, 1.4949
3261, 0.239821
3262, 0.569573
3263, 0.0944224
3264, 1.33566
3265, 1.71123
3266, 1.05082
3267, 0.222689
3268, 2.84722
3269, 0.149763
3270, 0.651105
3271, 0.14691
3272, 0.647975
3273, 0.81648
3274, 1.00608
3275, 1.01246
3276, 0.558194
3277, 0.969156
3278, 0.174841
3279, 0.676934
3280, 0.113471
3281, 1.86786
3282, 1.19601
3283, 0.0608698
3284, 0.772948
3285, 0.64474
3286, 1.84847
3287, 1.28225
3288, 0.223382
3289, 1.20409
3290, 0.942207
3291, 2.21412
3292, 0.1309
3293, 0.268129
3294, 0.0290808
3295, 1.13035
3296, 0.769751
3297, 0.739817
3298, 1.78835
3299, 1.5274
3300, 0.26947
3301, 0.087772
3302, 0.769458
3303, 0.513052
3304, 0.456511
3305, 0.749295
3306, 1.9267
3307, 0.0863629
3308, 0.184106
3309, 0.0882298
3310, 0.0742069
3311, 0.170897
3312, 1.87503
3313, 1.23862
3314, 0.518873
3315, 0.827611
3316, 1.24398
3317, 0.933344
3318, 1.07253
3319, 0.34541
3320, 0.230047
3321, 0.119509
3322, 0.103739
3323, 0.196357
3324, 0.95359
3325, 0.879262
3326, 0.346869
3327, 0.198459
3328, 0.415704
3329, 1.71301
3330, 0.209935
3331, 0.380412
3332, 1.39269
3333, 0.20104
3334, 0.0260285
3335, 0.81084
3336, 0.740498
3337, 0.640525
3338, 0.815233
3339, 1.78054
3340, 0.0645962
3341, 0.312455
3342, 0.803662
3343, 0.954258
3344, 1.17992
3345, 0.197798
3346, 1.06565
3347, 2.82813
3348, 2.26702
3349, 1.03871
3350, 0.718465
3351, 0.0640934
3352, 1.17823
3353, 1.52328
3354, 0.0302593
3355, 0.657438
3356, 0.188683
3357, 0.473293
3358, 0.369685
3359, 1.5065
3360, 0.568678
3361, 0.625452
3362, 0.402748
3363, 0.568864
3364, 1.45422
3365, 0.536844
3366, 0.598449
3367, 0.376951
3368, 1.64853
3369, 0.353456
3370, 0.403002
3371, 0.29777
3372, 0.292613
3373, 1.16394
3374, 0.866269
3375, 0.994731
3376, 0.163869
3377, 0.364719
3378, 1.06169
3379, 0.0888252
3380, 1.56026
3381, 0.170877
3382, 0.941657
3383, 0.0751174
3384, 0.482199
3385, 0.691857
3386, 1.13303
3387, 0.383664
3388, 0.000241533
3389, 0.0724931
3390, 1.42976
3391, 1.16793
3392, 0.147304
3393, 0.801071
3394, 0.271476
3395, 1.12913
3396, 0.741573
3397, 1.71897
3398, 0.5141
3399, 0.639127
3400, 1.21459
3401, 1.14076
3402, 0.938195
3403, 0.823666
3404, 1.81676
3405, 1.73457
3406, 1.55754
3407, 0.0811676
3408, 0.523605
3409, 0.342813
3410, 1.71468
3411, 0.0559432
3412, 0.265925
3413, 2.68182
3414, 1.15473
3415, 0.383351
3416, 0.966477
3417, 1.98338
3418, 0.706824
3419, 1.21736
3420, 0.321609
3421, 1.28873
3422, 0.319195
3423, 3.03795
3424, 0.338209
3425, 1.07695
3426, 0.235743
3427, 0.673034
3428, 1.02197
3429, 0.929518
3430, 0.116332
3431, 0.774944
3432, 0.0723764
3433, 1.29302
3434, 0.761381
3435, 1.77265
3436, 0.655937
3437, 0.454884
3438, 1.25577
3439, 1.32833
3440, 0.705228
3441, 0.436964
3442, 0.72463
3443, 0.964352
3444, 0.140702
3445, 0.330141
3446, 0.336462
3447, 0.216629
3448, 0.855234
3449, 1.15854
3450, 0.523715
3451, 0.543721
3452, 1.67565
3453, 0.296326
3454, 0.380959
3455, 1.87749
3456, 0.0463449
3457, 0.356456
3458, 0.19219
3459, 1.53118
3460, 0.255708
3461, 1.16439
3462, 0.358588
3463, 1.61268
3464, 0.0304572
3465, 1.20262
3466, 0.755243
3467, 0.224239
3468, 0.00297772
3469, 0.931374
3470, 0.703002
3471, 0.81171
3472, 0.332198
3473, 1.13271
3474, 0.0885277
3475, 1.57972
3476, 0.121039
3477, 0.408679
3478, 0.271898
3479, 1.2601
3480, 1.28835
3481, 1.49125
3482, 0.346858
3483, 0.384005
3484, 0.32635
3485, 1.39244
3486, 0.13287
3487, 0.727722
3488, 1.23199
3489, 1.09855
3490, 0.869846
3491, 0.102105
3492, 0.866987
3493, 0.328136
3494, 0.963418
3495, 0.904107
3496, 0.427067
3497, 0.199028
3498, 0.214458
3499, 0.419008
3500, 1.21654
3501, 1.52282
3502, 0.0622112
3503, 1.93016
3504, 0.0623058
3505, 1.37503
3506, 0.15775
3507, 0.363136
3508, 0.101112
3509, 3.00057
3510, 0.220374
3511, 0.464624
3512, 0.389885
3513, 0.0631402
3514, 1.38558
3515, 1.58552
3516, 0.592724
3517, 0.693874
3518, 0.487362
3519, 0.708569
3520, 0.318844
3521, 0.700738
3522, 0.23555
3523, 0.306728
3524, 0.114542
3525, 0.989491
3526, 0.62026
3527, 1.01644
3528, 0.695156
3529, 0.373819
3530, 0.700198
3531, 1.65492
3532, 0.51262
3533, 1.24346
3534, 0.619369
3535, 0.432874
3536, 0.969284
3537, 1.0487
3538, 0.904372
3539, 0.254156
3540, 0.39016
3541, 0.810834
3542, 1.10457
3543, 0.0694445
3544, 0.211962
3545, 0.179085
3546, 1.84411
3547, 1.64704
3548, 0.412139
3549, 0.365678
3550, 1.1208
3551, 2.39829
3552, 1.0976
3553, 0.627919
3554, 0.0166902
3555, 0.142417
3556, 2.09882
3557, 0.928499
3558, 0.833054
3559, 0.524473
3560, 0.608842
3561, 0.0868295
3562, 1.80338
3563, 1.09294
3564, 1.52609
3565, 0.316617
3566, 0.580706
3567, 0.173894
3568, 0.188722
3569, 1.30422
3570, 0.224214
3571, 1.70019
3572, 0.904825
3573, 0.460825
3574, 0.263654
3575, 0.472922
3576, 0.412917
3577, 0.938691
3578, 0.603464
3579, 0.323229
3580, 0.699794
3581, 1.34048
3582, 0.812606
3583, 1.63286
3584, 0.87672
3585, 1.92756
3586, 1.8855
3587, 0.336601
3588, 0.0836356
3589, 1.77553
3590, 0.773323
3591, 0.947297
3592, 1.0769
3593, 1.74882
3594, 1.48616
3595, 1.24047
3596, 0.429935
3597, 1.5216
3598, 2.47189
3599, 0.499632
3600, 1.19921
3601, 0.504239
3602, 0.485535
3603, 1.23889
3604, 0.153042
3605, 0.0565799
3606, 0.182973
3607, 2.05303
3608, 0.612792
3609, 0.0649052
3610, 0.378266
3611, 0.702211
3612, 0.114693
3613, 2.52563
3614, 2.09784
3615, 0.233038
3616, 1.77697
3617, 0.616197
3618, 0.500826
3619, 0.343882
3620, 0.280101
3621, 0.0707892
3622, 0.802853
3623, 0.160902
3624, 1.08657
3625, 0.817981
3626, 0.21642
3627, 1.93774
3628, 0.0987947
3629, 0.494057
3630, 0.115479
3631, 1.31814
3632, 1.29812
3633, 0.899314
3634, 0.312467
3635, 0.132419
3636, 0.186288
3637, 0.492723
3638, 0.853621
3639, 1.52738
3640, 1.62214
3641, 0.780215
3642, 2.09299
3643, 0.306993
3644, 0.0680695
3645, 0.462372
3646, 1.07289
3647, 0.240065
3648, 0.00721157
3649, 0.823329
3650, 0.604927
3651, 1.86064
3652, 1.07021
3653, 0.186895
3654, 0.0283628
3655, 0.946674
3656, 0.607992
3657, 0.545809
3658, 0.851815
3659, 0.0179137
3660, 0.90761
3661, 0.608306
3662, 1.56198
3663, 1.01902
3664, 1.47917
3665, 0.646014
3666, 1.24846
3667, 0.246669
3668, 0.337816
3669, 0.268447
3670, 1.57397
3671, 0.0499345
3672, 0.319025
3673, 0.558562
3674, 0.439119
3675, 0.115531
3676, 2.04386
3677, 0.865547
3678, 0.167498
3679, 1.64435
3680, 1.13345
3681, 1.16339
3682, 0.561956
3683, 1.07133
3684, 1.03824
3685, 0.359971
3686, 1.4659
3687, 1.1405
3688, 0.148463
3689, 1.29673
3690, 1.58701
3691, 1.41764
3692, 1.03925
3693, 1.1342
3694, 0.527771
3695, 0.0707414
3696, 1.32049
3697, 1.67019
3698, 0.517113
3699, 2.03044
3700, 1.66581
3701, 1.59474
3702, 0.584842
3703, 0.522234
3704, 0.510355
3705, 0.716114
3706, 0.710183
3707, 0.951121
3708, 0.697976
3709, 1.45381
3710, 0.585496
3711, 1.07724
3712, 1.01826
3713, 0.553327
3714, 0.99871
3715, 2.1958
3716, 0.346967
3717, 0.324203
3718, 0.529376
3719, 0.257506
3720, 0.860346
3721, 1.24897
3722, 1.65917
3723, 1.8749
3724, 0.412479
3725, 0.315076
3726, 0.337413
3727, 0.795658
3728, 0.534611
3729, 1.19193
3730, 1.62834
3731, 0.362708
3732, 0.165358
3733, 0.301179
3734, 0.0107218
3735, 0.396471
3736, 1.10466
3737, 0.499465
3738, 0.194517
3739, 0.35688
3740, 0.488547
3741, 0.530931
3742, 0.473925
3743, 0.453267
3744, 0.434765
3745, 1.55039
3746, 1.6039
3747, 0.786824
3748, 1.86788
3749, 2.29722
3750, 0.0668527
3751, 1.55522
3752, 0.00502227
3753, 0.689971
3754, 2.57333
3755, 1.72575
3756, 0.400784
3757, 1.19786
3758, 0.493117
3759, 1.13255
3760, 1.3293
3761, 0.423613
3762, 0.178415
3763, 0.874682
3764, 0.659606
3765, 0.922963
3766, 0.72631
3767, 0.99763
3768, 0.278662
3769, 0.484088
3770, 0.739022
3771, 0.730034
3772, 0.723276
3773, 1.00327
3774, 0.129309
3775, 0.499239
3776, 0.554633
3777, 0.933514
3778, 1.29342
3779, 0.351109
3780, 1.91275
3781, 0.84754
3782, 1.72992
3783, 1.00669
3784, 0.504286
3785, 0.936053
3786, 0.667761
3787, 1.34811
3788, 0.341456
3789, 0.363266
3790, 0.319211
3791, 0.548827
3792, 0.644837
3793, 0.187305
3794, 0.0362056
3795, 0.501416
3796, 0.752009
3797, 1.00752
3798, 0.661686
3799, 0.284979
3800, 1.75877
3801, 0.745647
3802, 2.00108
3803, 0.684806
3804, 0.466502
3805, 0.15297
3806, 0.484474
3807, 0.66747
3808, 0.475352
3809, 0.0492255
3810, 1.07124
3811, 0.549185
3812, 0.0547619
3813, 1.12178
3814, 0.046278
3815, 0.592196
3816, 0.90744
3817, 0.315237
3818, 1.0997
3819, 1.093
3820, 0.731668
3821, 0.903941
3822, 0.602308
3823, 0.055552
3824, 0.178747
3825, 0.192818
3826, 1.35044
3827, 0.75307
3828, 0.536407
3829, 0.184125
3830, 0.535092
3831, 0.378492
3832, 1.12531
3833, 0.351729
3834, 1.43463
3835, 0.238642
3836, 0.403527
3837, 1.99886
3838, 1.57491
3839, 0.75031
3840, 0.835664
3841, 1.29876
3842, 1.17197
3843, 0.817476
3844, 0.804909
3845, 1.32977
3846, 0.772885
3847, 0.35716
3848, 0.807541
3849, 1.30362
3850, 0.738581
3851, 0.92659
3852, 0.643751
3853, 0.739055
3854, 1.32323
3855, 0.436592
3856, 0.0502376
3857, 1.18337
3858, 0.220218
3859, 0.122053
3860, 0.348741
3861, 1.16805
3862, 0.295353
3863, 0.332777
3864, 0.721972
3865, 1.19301
3866, 1.10717
3867, 0.337761
3868, 0.65149
3869, 1.45995
3870, 0.71562
3871, 0.0260819
3872, 0.373486
3873, 1.58717
3874, 1.44392
3875, 0.560605
3876, 0.721177
3877, 0.644494
3878, 0.916462
3879, 2.16334
3880, 0.35328
3881, 0.782073
3882, 1.20811
3883, 1.14135
3884, 0.569674
3885, 0.84363
3886, 0.233234
3887, 0.902001
3888, 0.588867
3889, 0.618933
3890, 0.885686
3891, 0.0133955
3892, 0.282531
3893, 1.10156
3894, 0.493969
3895, 0.802495
3896, 1.00797
3897, 1.92206
3898, 0.168129
3899, 0.0261857
3900, 0.404656
3901, 0.53685
3902, 0.485735
3903, 0.353573
3904, 1.29116
3905, 0.535268
3906, 0.00827468
3907, 1.0067
3908, 1.69726
3909, 1.81622
3910, 0.145238
3911, 0.139628
3912, 1.13185
3913, 0.612621
3914, 0.906137
3915, 0.884436
3916, 2.36009
3917, 0.420889
3918, 0.183455
3919, 0.500808
3920, 0.330186
3921, 2.41356
3922, 0.962842
3923, 2.71505
3924, 0.978478
3925, 0.799435
3926, 0.483988
3927, 0.465238
3928, 2.46732
3929, 0.319555
3930, 2.02915
3931, 1.16203
3932, 0.94912
3933, 1.48565
3934, 2.04403
3935, 0.0800267
3936, 0.527735
3937, 0.29605
3938, 0.219985
3939, 0.16644
3940, 0.180877
3941, 1.02064
3942, 0.0457184
3943, 1.35025
3944, 0.264089
3945, 0.618735
3946, 0.67018
3947, 0.89923
3948, 0.529052
3949, 0.880452
3950, 0.0129427
3951, 0.383264
3952, 1.39581
3953, 1.84468
3954, 1.10892
3955, 0.79673
3956, 0.586665
3957, 1.3698
3958, 0.044202
3959, 0.50178
3960, 0.334452
3961, 0.67566
3962, 0.636619
3963, 2.38669
3964, 1.40916
3965, 0.535588
3966, 0.979623
3967, 0.15059
3968, 0.255516
3969, 0.705862
3970, 1.16722
3971, 0.772487
3972, 0.873563
3973, 0.199639
3974, 1.78853
3975, 2.12755
3976, 0.798242
3977, 0.558765
3978, 1.5934
3979, 0.150013
3980, 0.115245
3981, 0.713537
3982, 0.342688
3983, 0.722389
3984, 2.22389
3985, 0.208931
3986, 0.152947
3987, 1.5124
3988, 0.694185
3989, 1.04081
3990, 0.215344
3991, 1.39353
3992, 0.923686
3993, 0.346672
3994, 0.0947931
3995, 1.45465
3996, 0.863434
3997, 0.357808
3998, 0.811692
3999, 0.202853
4000, 1.23036
4001, 0.695252
4002, 0.113325
4003, 1.07622
4004, 0.734531
4005, 0.554639
4006, 1.50224
4007, 0.862196
4008, 0.554897
4009, 2.64813
4010, 1.26823
4011, 0.787267
4012, 0.551005
4013, 0.228465
4014, 1.13685
4015, 0.259883
4016, 0.743121
4017, 0.131666
4018, 1.31865
4019, 3.00713
4020, 0.246757
4021, 1.51702
4022, 2.69266
4023, 1.24452
4024, 0.112915
4025, 2.04955
4026, 1.53542
4027, 0.467795
4028, 0.149109
4029, 1.82136
4030, 2.3982
4031, 0.857913
4032, 1.25311
4033, 0.196446
4034, 2.23392
4035, 0.0229445
4036, 0.0641505
4037, 0.98528
4038, 0.342395
4039, 0.543653
4040, 0.435196
4041, 1.13675
4042, 1.76573
4043, 0.0167486
4044, 2.46087
4045, 1.80797
4046, 0.846419
4047, 1.66722
4048, 0.487331
4049, 0.918465
4050, 1.27054
4051, 0.949204
4052, 0.590846
4053, 0.10548
4054, 1.07482
4055, 2.40786
4056, 1.29419
4057, 1.70145
4058, 0.490857
4059, 0.407742
4060, 1.19099
4061, 1.38012
4062, 0.458444
4063, 0.72271
4064, 0.0305038
4065, 0.666315
4066, 0.932729
4067, 0.351885
4068, 0.2967
4069, 2.51515
4070, 1.47407
4071, 2.06992
4072, 0.356384
4073, 0.555368
4074, 1.26959
4075, 0.406723
4076, 2.02042
4077, 1.60211
4078, 1.54
4079, 1.91049
4080, 1.39732
4081, 1.25097
4082, 0.794577
4083, 1.22604
4084, 1.99941
4085, 0.791974
4086, 0.292561
4087, 0.165338
4088, 1.17974
4089, 1.02582
4090, 1.88258
4091, 0.876348
4092, 0.03099
4093, 1.07548
4094, 0.750257
4095, 0.40781
4096, 0.53204
4097, 0.0191262
4098, 1.43914
4099, 0.870152
4100, 1.48775
4101, 0.332865
4102, 0.145341
4103, 0.451349
4104, 0.540747
4105, 1.68216
4106, 0.801779
4107, 1.28395
4108, 0.14038
4109, 0.0687334
4110, 0.1471
4111, 0.0738509
4112, 1.32764
4113, 0.999168
4114, 0.435025
4115, 0.280602
4116, 0.183677
4117, 0.675992
4118, 0.148322
4119, 0.434733
4120, 0.0833624
4121, 1.3618
4122, 0.674481
4123, 0.803192
4124, 0.905
4125, 0.956014
4126, 0.768706
4127, 2.49132
4128, 0.153869
4129, 0.0414595
4130, 1.50489
4131, 1.08501
4132, 0.572049
4133, 0.191929
4134, 0.618327
4135, 0.865766
4136, 0.358524
4137, 2.5292
4138, 0.107627
4139, 0.165974
4140, 0.435371
4141, 0.300743
4142, 0.144595
4143, 0.0965967
4144, 0.1747
4145, 0.675104
4146, 0.0849411
4147, 0.877505
4148, 0.594691
4149, 1.58965
4150, 0.852598
4151, 0.288577
4152, 1.48394
4153, 0.646824
4154, 1.26516
4155, 0.473226
4156, 0.955856
4157, 0.506044
4158, 0.720194
4159, 2.11029
4160, 0.541388
4161, 1.98919
4162, 0.215413
4163, 1.98191
4164, 0.711734
4165, 1.96087
4166, 0.0416617
4167, 0.150072
4168, 0.606245
4169, 0.831959
4170, 0.309508
4171, 2.5553
4172, 0.879658
4173, 0.0748545
4174, 0.418194
4175, 0.447429
4176, 0.877937
4177, 0.207829
4178, 0.747894
4179, 0.0632074
4180, 1.93703
4181, 0.218988
4182, 2.23186
4183, 0.564342
4184, 0.370891
4185, 0.517648
4186, 0.407988
4187, 0.0787792
4188, 0.648143
4189, 0.366165
4190, 0.255221
4191, 0.174873
4192, 0.623255
4193, 0.170135
4194, 1.19245
4195, 0.770286
4196, 0.71317
4197, 1.05044
4198, 0.635685
4199, 1.35006
4200, 1.03301
4201, 1.03122
4202, 0.937095
4203, 0.803127
4204, 0.993043
4205, 0.0291025
4206, 0.161311
4207, 0.734093
4208, 0.941675
4209, 2.60371
4210, 0.983196
4211, 0.114703
4212, 0.449005
4213, 1.18114
4214, 1.51471
4215, 0.166366
4216, 0.720212
4217, 7.60744e-05
4218, 0.973902
4219, 0.0995679
4220, 0.10344
4221, 2.26555
4222, 0.774755
4223, 2.05869
4224, 0.260788
4225, 0.0221922
4226, 0.236799
4227, 1.55724
4228, 1.57418
4229, 0.702165
4230, 0.77899
4231, 1.58475
4232, 1.34482
4233, 0.72315
4234, 1.59131
4235, 0.470575
4236, 0.537133
4237, 0.360417
4238, 0.663692
4239, 1.54137
4240, 0.589622
4241, 0.395951
4242, 2.0445
4243, 1.77274
4244, 0.20051
4245, 0.772324
4246, 1.72
4247, 0.972107
4248, 0.985598
4249, 1.90885
4250, 1.03166
4251, 1.26583
4252, 0.00146447
4253, 1.31338
4254, 0.742586
4255, 1.58456
4256, 0.0737185
4257, 0.846471
4258, 1.03784
4259, 1.81475
4260, 2.09708
4261, 0.285519
4262, 2.17901
4263, 1.45523
4264, 1.16561
4265, 0.307951
4266, 1.04709
4267, 0.106908
4268, 1.83572
4269, 0.126129
4270, 0.678049
4271, 1.26504
4272, 0.348143
4273, 0.41349
4274, 0.374514
4275, 0.894252
4276, 0.280353
4277, 0.438256
4278, 1.39255
4279, 0.367378
4280, 0.795427
4281, 0.218398
4282, 1.082
4283, 0.566998
4284, 0.0954994
4285, 1.47798
4286, 0.122107
4287, 0.383116
4288, 0.44895
4289, 0.144553
4290, 0.0270613
4291, 0.00253505
4292, 3.00735
4293, 1.04673
4294, 1.68973
4295, 1.66653
4296, 0.287502
4297, 0.487005
4298, 1.66918
4299, 0.975265
4300, 0.285797
4301, 0.0921909
4302, 0.325278
4303, 0.153786
4304, 1.19338
4305, 0.330344
4306, 1.73829
4307, 0.302764
4308, 0.923455
4309, 0.255566
4310, 0.336793
4311, 0.389166
4312, 0.429146
4313, 0.345374
4314, 1.19476
4315, 0.844758
4316, 0.754751
4317, 0.750551
4318, 1.75109
4319, 1.13421
4320, 0.108164
4321, 0.243681
4322, 0.180208
4323, 1.30828
4324, 0.927308
4325, 0.18474
4326, 0.323425
4327, 2.06964
4328, 0.776909
4329, 0.266268
4330, 1.07761
4331, 0.0890244
4332, 0.145978
4333, 0.48314
4334, 0.211255
4335, 0.545705
4336, 0.908649
4337, 1.05969
4338, 1.67237
4339, 0.0461216
4340, 0.232865
4341, 1.65796
4342, 0.315105
4343, 3.25281
4344, 0.275185
4345, 0.721573
4346, 2.34593
4347, 0.0186234
4348, 0.258052
4349, 0.146741
4350, 1.00937
4351, 1.47057
4352, 0.649204
4353, 0.0705484
4354, 1.15102
4355, 1.22147
4356, 0.485867
4357, 1.20843
4358, 2.64488
4359, 0.657194
4360, 0.972136
4361, 0.303389
4362, 1.20948
4363, 1.13642
4364, 0.333454
4365, 0.865975
4366, 0.563153
4367, 2.00942
4368, 0.206414
4369, 0.429742
4370, 1.04373
4371, 0.318059
4372, 0.324033
4373, 0.55794
4374, 0.874605
4375, 0.357464
4376, 1.94013
4377, 0.138589
4378, 0.916651
4379, 1.28899
4380, 0.58317
4381, 0.126985
4382, 1.29595
4383, 1.27241
4384, 1.22084
4385, 2.12814
4386, 1.27751
4387, 0.432343
4388, 0.0863686
4389, 1.64868
4390, 0.785208
4391, 0.0771233
4392, 1.10838
4393, 1.20463
4394, 0.971608
4395, 0.845661
4396, 0.127967
4397, 0.0546864
4398, 0.59253
4399, 0.0855986
4400, 0.654926
4401, 0.178642
4402, 1.56566
4403, 0.87059
4404, 0.413708
4405, 0.1471
4406, 0.161429
4407, 0.431909
4408, 0.317044
4409, 1.12368
4410, 0.551643
4411, 0.192383
4412, 0.622901
4413, 1.04443
4414, 1.52277
4415, 0.778501
4416, 0.390013
4417, 0.539595
4418, 1.14222
4419, 0.320172
4420, 0.411729
4421, 0.44576
4422, 0.507163
4423, 1.10535
4424, 2.75963
4425, 2.29598
4426, 0.276002
4427, 0.00571241
4428, 1.29467
4429, 0.147223
4430, 0.393961
4431, 1.03693
4432, 0.113941
4433, 0.587377
4434, 1.76934
4435, 0.109969
4436, 0.578599
4437, 1.4432
4438, 0.85761
4439, 0.514071
4440, 1.43653
4441, 0.072891
4442, 0.13577
4443, 0.568641
4444, 0.520249
4445, 1.27391
4446, 0.60534
4447, 0.423807
4448, 0.645174
4449, 1.70554
4450, 0.34756
4451, 0.922283
4452, 1.57807
4453, 0.237061
4454, 0.621061
4455, 1.04083
4456, 1.2436
4457, 0.381641
4458, 0.967439
4459, 3.05869
4460, 0.554103
4461, 0.710407
4462, 0.478487
4463, 1.08274
4464, 0.671803
4465, 1.53802
4466, 0.201039
4467, 1.13372
4468, 0.391487
4469, 0.189846
4470, 0.723716
4471, 0.386292
4472, 0.574924
4473, 0.169873
4474, 0.659602
4475, 0.272937
4476, 0.853548
4477, 0.590226
4478, 0.166275
4479, 2.06004
4480, 0.191932
4481, 0.950641
4482, 1.27164
4483, 0.230575
4484, 1.48669
4485, 0.695373
4486, 2.11641
4487, 0.267209
4488, 0.482002
4489, 0.438096
4490, 0.560342
4491, 0.835673
4492, 1.07072
4493, 0.990217
4494, 1.29966
4495, 1.34194
4496, 0.970791
4497, 0.849795
4498, 0.0493879
4499, 1.85725
4500, 1.16091
4501, 0.330497
4502, 1.39035
4503, 0.173983
4504, 0.309081
4505, 0.182844
4506, 0.946882
4507, 0.136726
4508, 1.19224
4509, 1.10143
4510, 0.276745
4511, 0.261701
4512, 0.211522
4513, 0.971438
4514, 1.25016
4515, 0.797662
4516, 0.0278998
4517, 0.890406
4518, 1.28945
4519, 1.10508
4520, 2.0057
4521, 0.272379
4522, 0.0685483
4523, 0.940558
4524, 1.68641
4525, 0.260155
4526, 2.00537
4527, 0.429757
4528, 0.0293746
4529, 0.330151
4530, 0.429231
4531, 1.87101
4532, 0.998168
4533, 0.656059
4534, 0.180461
4535, 0.955032
4536, 0.575455
4537, 0.82948
4538, 0.260465
4539, 0.216537
4540, 0.995297
4541, 1.29166
4542, 1.06542
4543, 1.01944
4544, 0.131385
4545, 0.0012038
4546, 0.202194
4547, 1.05252
4548, 1.34523
4549, 0.079279
4550, 1.24163
4551, 0.635671
4552, 0.118784
4553, 0.384562
4554, 1.12632
4555, 0.903834
4556, 0.858818
4557, 0.166232
4558, 0.389421
4559, 0.273969
4560, 0.931503
4561, 1.64839
4562, 1.76655
4563, 0.308435
4564, 0.0808818
4565, 1.28159
4566, 0.291445
4567, 0.816249
4568, 0.76055
4569, 2.10922
4570, 1.0233
4571, 0.28861
4572, 0.765004
4573, 0.951276
4574, 0.559975
4575, 0.232274
4576, 0.598587
4577, 0.634132
4578, 1.64558
4579, 1.64769
4580, 0.219468
4581, 0.138439
4582, 1.43088
4583, 0.0016345
4584, 0.070544
4585, 1.20975
4586, 0.598621
4587, 2.01947
4588, 1.19489
4589, 0.0631618
4590, 0.559744
4591, 0.215002
4592, 0.422039
4593, 2.07163
4594, 0.909644
4595, 0.285275
4596, 0.636349
4597, 0.366233
4598, 0.102437
4599, 2.16724
4600, 1.43027
4601, 1.34359
4602, 0.138047
4603, 0.0174991
4604, 0.338495
4605, 2.91534
4606, 0.686935
4607, 0.142364
4608, 0.538762
4609, 1.32822
4610, 0.13104
4611, 0.970132
4612, 0.998571
4613, 0.26285
4614, 1.31834
4615, 0.80647
4616, 0.104344
4617, 1.5567
4618, 0.841786
4619, 0.00348373
4620, 0.505063
4621, 1.84512
4622, 1.05253
4623, 1.96284
4624, 1.69687
4625, 0.242644
4626, 0.602697
4627, 0.206772
4628, 1.12326
4629, 1.51976
4630, 0.406145
4631, 0.966166
4632, 1.10882
4633, 2.25328
4634, 0.219884
4635, 0.761083
4636, 0.334482
4637, 0.944112
4638, 0.779866
4639, 0.678448
4640, 0.219965
4641, 0.528648
4642, 0.503807
4643, 0.587419
4644, 0.34405
4645, 0.519554
4646, 1.1772
4647, 0.875216
4648, 1.54405
4649, 1.82885
4650, 1.24534
4651, 1.76802
4652, 0.959165
4653, 0.782674
4654, 1.89938
4655, 0.043281
4656, 1.84349
4657, 0.897754
4658, 0.694998
4659, 1.07052
4660, 0.80792
4661, 0.924598
4662, 1.32925
4663, 1.11613
4664, 0.557724
4665, 1.0224
4666, 0.185415
4667, 1.23464
4668, 1.41599
4669, 0.404428
4670, 0.113995
4671, 0.351412
4672, 0.468491
4673, 0.866088
4674, 0.235637
4675, 0.481979
4676, 0.138779
4677, 0.330294
4678, 0.609748
4679, 1.62481
4680, 0.268765
4681, 0.719451
4682, 1.94338
4683, 1.00839
4684, 0.356347
4685, 0.633361
4686, 0.415951
4687, 0.695584
4688, 0.522949
4689, 0.420206
4690, 0.956816
4691, 1.49529
4692, 0.436145
4693, 1.11966
4694, 0.168315
4695, 0.65018
4696, 1.1402
4697, 0.971211
4698, 1.79207
4699, 0.10843
4700, 1.07537
4701, 1.11454
4702, 0.73902
4703, 0.210358
4704, 2.04304
4705, 0.0509953
4706, 1.24172
4707, 0.720824
4708, 0.981422
4709, 1.36153
4710, 2.0355
4711, 1.56377
4712, 0.335501
4713, 1.22778
4714, 0.0351265
4715, 0.121191
4716, 1.07931
4717, 0.238751
4718, 0.772925
4719, 0.223426
4720, 0.629078
4721, 0.326952
4722, 1.57543
4723, 0.541538
4724, 1.27182
4725, 0.346824
4726, 0.615249
4727, 0.838184
4728, 1.84814
4729, 0.297123
4730, 0.923285
4731, 1.68672
4732, 0.547287
4733, 1.26437
4734, 0.209591
4735, 1.1098
4736, 0.511657
4737, 0.615483
4738, 0.236241
4739, 0.908954
